,MotieID,date,Indiener,Indiener_party,Medeindiener_1,Medeindiener_party_1,Medeindiener_2,Medeindiener_party_2,Medeindiener_3,Medeindiener_party_3,Medeindiener_4,Medeindiener_party_4,Medeindiener_5,Medeindiener_party_5,Medeindiener_6,Medeindiener_party_6,Medeindiener_7,Medeindiener_party_7,Medeindiener_8,Medeindiener_party_8,Medeindiener_9,Medeindiener_party_9,Medeindiener_10,Medeindiener_party_10,Medeindiener_11,Medeindiener_party_11,Medeindiener_12,Medeindiener_party_12,Medeindiener_13,Medeindiener_party_13
2807,32824-280,4 juli 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,32827-133,26 september 2018,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
2809,32827-134,26 september 2018,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,32827-135,26 september 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2811,32827-136,26 september 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
2812,32827-137,26 september 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Harry van der Molen, Christen-Democratisch Appèl,Stieneke van der Graaf, ChristenUnie,Roelof Bisschop, Staatkundig Gereformeerde Partij,Peter Kwint, Socialistische Partij,Joost Sneller, Democraten 66,,,,,,,,,,,,,,
2813,32827-138,26 september 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,32827-139,26 september 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,32827-140,26 september 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,32827-141,26 september 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,32827-142,26 september 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,32827-143,26 september 2018,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
2819,32827-147,4 december 2018,Eerste ondertekenaar Lisa Westerveld, GroenLinks,Mede ondertekenaar Peter Kwint, Socialistische Partij,Mede ondertekenaar Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2820,32827-152,12 juni 2019,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2821,32827-163,25 september 2019,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,32827-164,25 september 2019,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
2823,32827-165,25 september 2019,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,32827-166,25 september 2019,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,32827-167,25 september 2019,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2826,32827-168,25 september 2019,Léonie Sazias, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,32827-169,25 september 2019,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2828,32827-170,25 september 2019,Kirsten van den Hul, Partij van de Arbeid,Léonie Sazias, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,
2829,32827-171,25 september 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,32827-172,25 september 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,32827-173,25 september 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,32827-174,25 september 2019,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,32847-411,5 juli 2018,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,32847-412,5 juli 2018,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,32847-413,5 juli 2018,Paul Smeulders, GroenLinks,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
2836,32847-414,5 juli 2018,Alexander Kops, Partij voor de Vrijheid,Geert Wilders, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,
2837,32847-415,5 juli 2018,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,32847-418,5 juli 2018,Eerste ondertekenaar Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,32847-422,13 september 2018,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,32847-423,13 september 2018,Femke Merel van Kooten-Arissen, Lid Van Kooten-Arissen,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,32847-424,13 september 2018,Henk van Gerven, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,32847-425,13 september 2018,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Henk van Gerven, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2843,32847-426,13 september 2018,Carla Dik-Faber, ChristenUnie,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
2844,32847-427,13 september 2018,Erik Ronnes, Christen-Democratisch Appèl,Antoinette Laan-Geselschap, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2845,32847-443,14 november 2018,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,32847-444,14 november 2018,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,32847-445,14 november 2018,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2848,32847-446,14 november 2018,Paul Smeulders, GroenLinks,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2849,32847-447,14 november 2018,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,32847-448,14 november 2018,Erik Ronnes, Christen-Democratisch Appèl,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2851,32847-450,20 november 2018,Eerste ondertekenaar Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,32847-455,6 december 2018,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2853,32847-456,6 december 2018,Erik Ronnes, Christen-Democratisch Appèl,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2854,32847-457,6 december 2018,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,32847-458,6 december 2018,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2856,32847-460,18 december 2018,Eerste ondertekenaar Erik Ronnes, Christen-Democratisch Appèl,Indiener: K.H. Ollongren, minister van Binnenlandse Zaken en Koninkrijksrelaties,Mede ondertekenaar Antoinette Laan-Geselschap, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,
2857,32847-476,13 maart 2019,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2858,32847-477,13 maart 2019,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,32847-478,13 maart 2019,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,32847-479,13 maart 2019,Erik Ronnes, Christen-Democratisch Appèl,Indiener: K.H. Ollongren, minister van Binnenlandse Zaken en Koninkrijksrelaties,Carla Dik-Faber, ChristenUnie,Jessica van Eijs, Democraten 66,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,
2861,32847-480,13 maart 2019,Erik Ronnes, Christen-Democratisch Appèl,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
2862,32847-481,13 maart 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2863,32847-482,13 maart 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2864,32847-483,13 maart 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2865,32847-484,13 maart 2019,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,32847-485,13 maart 2019,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,32847-486,13 maart 2019,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2868,32847-487,13 maart 2019,Jessica van Eijs, Democraten 66,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
2869,32847-488,13 maart 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2870,32847-489,13 maart 2019,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2871,32847-490,13 maart 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2872,32847-491,13 maart 2019,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2873,32847-492,13 maart 2019,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2874,32847-493,13 maart 2019,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,32847-494,13 maart 2019,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,32847-495,13 maart 2019,Paul Smeulders, GroenLinks,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2877,32847-496,13 maart 2019,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2878,32847-497,13 maart 2019,Carla Dik-Faber, ChristenUnie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2879,32847-498,13 maart 2019,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,32847-499,13 maart 2019,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,32847-500,13 maart 2019,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,32847-504,19 maart 2019,Eerste ondertekenaar Carla Dik-Faber, ChristenUnie,Mede ondertekenaar Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2883,32847-505,26 maart 2019,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,32847-506,26 maart 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,32847-507,26 maart 2019,Jasper van Dijk, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,32847-508,26 maart 2019,Paul Smeulders, GroenLinks,Gijs van Dijk, Partij van de Arbeid,Jasper van Dijk, Socialistische Partij,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,
2887,32847-509,26 maart 2019,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,32847-510,26 maart 2019,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,32847-511,26 maart 2019,Farid Azarkan, DENK,Paul Smeulders, GroenLinks,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2890,32847-512,26 maart 2019,Jessica van Eijs, Democraten 66,Paul Smeulders, GroenLinks,Gijs van Dijk, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2891,32847-513,26 maart 2019,Jessica van Eijs, Democraten 66,Gijs van Dijk, Partij van de Arbeid,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2892,32847-515,2 april 2019,Eerste ondertekenaar Jessica van Eijs, Democraten 66,Mede ondertekenaar Gijs van Dijk, Partij van de Arbeid,Mede ondertekenaar Paul Smeulders, GroenLinks,Mede ondertekenaar D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,
2893,32847-533,27 juni 2019,Erik Ronnes, Christen-Democratisch Appèl,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2894,32847-534,27 juni 2019,Erik Ronnes, Christen-Democratisch Appèl,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2895,32847-535,27 juni 2019,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,32847-536,27 juni 2019,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,32847-537,27 juni 2019,Alexander Kops, Partij voor de Vrijheid,Geert Wilders, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,
2898,32847-538,27 juni 2019,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,32847-539,27 juni 2019,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Alexander Kops, Partij voor de Vrijheid,Paul Smeulders, GroenLinks,,,,,,,,,,,,,,,,,,,,
2900,32847-540,27 juni 2019,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Alexander Kops, Partij voor de Vrijheid,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,
2901,32847-541,27 juni 2019,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,32847-542,27 juni 2019,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2903,32847-545,2 juli 2019,Eerste ondertekenaar Erik Ronnes, Christen-Democratisch Appèl,Mede ondertekenaar Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2904,32847-557,26 september 2019,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,Henk Krol, 50PLUS,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,
2905,32847-558,26 september 2019,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,Sandra Beckerman, Socialistische Partij,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,
2906,32847-559,26 september 2019,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,Paul Smeulders, GroenLinks,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,
2907,32847-560,26 september 2019,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Paul Smeulders, GroenLinks,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,
2908,32847-561,26 september 2019,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,32847-562,26 september 2019,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,32847-563,26 september 2019,Henk Krol, 50PLUS,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,
2911,32847-564,26 september 2019,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2912,32847-565,26 september 2019,Paul Smeulders, GroenLinks,Henk Nijboer, Partij van de Arbeid,Henk Krol, 50PLUS,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,
2913,32847-566,26 september 2019,Jessica van Eijs, Democraten 66,Carla Dik-Faber, ChristenUnie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,
2914,32847-567,26 september 2019,Jessica van Eijs, Democraten 66,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
2915,32847-568,26 september 2019,Erik Ronnes, Christen-Democratisch Appèl,Carla Dik-Faber, ChristenUnie,Jessica van Eijs, Democraten 66,,,,,,,,,,,,,,,,,,,,,,
2916,32847-569,26 september 2019,Erik Ronnes, Christen-Democratisch Appèl,Daniel Koerhuis, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
2917,32847-570,26 september 2019,Carla Dik-Faber, ChristenUnie,Erik Ronnes, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
2918,32849-140,6 november 2018,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,E.S. Akerboom, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,
2919,32849-141,6 november 2018,Frank Wassenberg, Partij voor de Dieren,E.S. Akerboom, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2920,32849-142,6 november 2018,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
2921,32849-143,6 november 2018,Sandra Beckerman, Socialistische Partij,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,
2922,32849-144,6 november 2018,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,
2923,32849-145,6 november 2018,Sandra Beckerman, Socialistische Partij,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,
2924,32849-146,6 november 2018,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,
2925,32849-147,6 november 2018,Matthijs Sienot, Democraten 66,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2926,32849-148,6 november 2018,Tom van der Lee, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,32849-149,6 november 2018,Tom van der Lee, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,32849-150,6 november 2018,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,32849-157,20 februari 2019,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Tom van der Lee, GroenLinks,Frank Wassenberg, Partij voor de Dieren,Corrie van Brenk, 50PLUS,,,,,,,,,,,,,,,,,,
2930,32849-158,20 februari 2019,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Tom van der Lee, GroenLinks,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,
2931,32849-159,20 februari 2019,Sandra Beckerman, Socialistische Partij,D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,Carla Dik-Faber, ChristenUnie,Matthijs Sienot, Democraten 66,Henk Nijboer, Partij van de Arbeid,Frank Wassenberg, Partij voor de Dieren,Tom van der Lee, GroenLinks,Agnes Mulder, Christen-Democratisch Appèl,,,,,,,,,,,,
2932,32849-160,20 februari 2019,Sandra Beckerman, Socialistische Partij,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,
2933,32849-161,20 februari 2019,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,32849-162,20 februari 2019,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,32849-163,20 februari 2019,Frank Wassenberg, Partij voor de Dieren,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2936,32849-164,20 februari 2019,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2937,32849-165,20 februari 2019,Tom van der Lee, GroenLinks,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
2938,32849-166,20 februari 2019,Tom van der Lee, GroenLinks,Sandra Beckerman, Socialistische Partij,Henk Nijboer, Partij van de Arbeid,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,
2939,32849-167,20 februari 2019,Henk Nijboer, Partij van de Arbeid,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
2940,32849-168,20 februari 2019,Henk Nijboer, Partij van de Arbeid,Tom van der Lee, GroenLinks,Sandra Beckerman, Socialistische Partij,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,
2941,32849-169,20 februari 2019,Henk Nijboer, Partij van de Arbeid,Sandra Beckerman, Socialistische Partij,Agnes Mulder, Christen-Democratisch Appèl,Frank Wassenberg, Partij voor de Dieren,Tom van der Lee, GroenLinks,Indiener: E.D. Wiebes, minister van Economische Zaken en Klimaat,D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,Carla Dik-Faber, ChristenUnie,Matthijs Sienot, Democraten 66,,,,,,,,,,
2942,32849-170,20 februari 2019,Agnes Mulder, Christen-Democratisch Appèl,Matthijs Sienot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
2943,32849-171,20 februari 2019,Matthijs Sienot, Democraten 66,Tom van der Lee, GroenLinks,Carla Dik-Faber, ChristenUnie,D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,Agnes Mulder, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,
2944,32849-172,20 februari 2019,Matthijs Sienot, Democraten 66,D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,Carla Dik-Faber, ChristenUnie,Agnes Mulder, Christen-Democratisch Appèl,Tom van der Lee, GroenLinks,,,,,,,,,,,,,,,,,,
2945,32849-174,5 maart 2019,Eerste ondertekenaar Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,32849-175,5 maart 2019,Eerste ondertekenaar Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,32849-176,5 maart 2019,Eerste ondertekenaar Henk Nijboer, Partij van de Arbeid,Mede ondertekenaar Sandra Beckerman, Socialistische Partij,Mede ondertekenaar Frank Wassenberg, Partij voor de Dieren,Mede ondertekenaar Tom van der Lee, GroenLinks,,,,,,,,,,,,,,,,,,,,
2948,32849-177,5 maart 2019,Eerste ondertekenaar Agnes Mulder, Christen-Democratisch Appèl,Mede ondertekenaar Carla Dik-Faber, ChristenUnie,Mede ondertekenaar Matthijs Sienot, Democraten 66,,,,,,,,,,,,,,,,,,,,,,
2949,32849-178,5 maart 2019,Eerste ondertekenaar Matthijs Sienot, Democraten 66,Mede ondertekenaar D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,Mede ondertekenaar Agnes Mulder, Christen-Democratisch Appèl,Mede ondertekenaar Tom van der Lee, GroenLinks,Mede ondertekenaar Carla Dik-Faber, ChristenUnie,Mede ondertekenaar Sandra Beckerman, Socialistische Partij,,,,,,,,,,,,,,,,
2950,32849-179,5 maart 2019,Eerste ondertekenaar Matthijs Sienot, Democraten 66,Mede ondertekenaar Tom van der Lee, GroenLinks,Mede ondertekenaar Carla Dik-Faber, ChristenUnie,Mede ondertekenaar Agnes Mulder, Christen-Democratisch Appèl,Mede ondertekenaar Sandra Beckerman, Socialistische Partij,Mede ondertekenaar D. Yesilgöz-Zegerius, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,
2951,32849-180,19 maart 2019,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,32849-182,10 april 2019,Sandra Beckerman, Socialistische Partij,Alexander Kops, Partij voor de Vrijheid,Henk Nijboer, Partij van de Arbeid,Tom van der Lee, GroenLinks,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,
2953,32849-183,10 april 2019,Sandra Beckerman, Socialistische Partij,Tom van der Lee, GroenLinks,Frank Wassenberg, Partij voor de Dieren,Henk Nijboer, Partij van de Arbeid,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,
2954,32849-184,10 april 2019,Frank Wassenberg, Partij voor de Dieren,Tom van der Lee, GroenLinks,Sandra Beckerman, Socialistische Partij,Alexander Kops, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,
2955,32849-185,10 april 2019,Frank Wassenberg, Partij voor de Dieren,Sandra Beckerman, Socialistische Partij,Tom van der Lee, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
2956,32849-186,10 april 2019,Tom van der Lee, GroenLinks,Sandra Beckerman, Socialistische Partij,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,
2957,32852-60,25 september 2018,Cem Laçin, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,32852-61,25 september 2018,Cem Laçin, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,32852-62,25 september 2018,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,32852-63,25 september 2018,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,32852-64,25 september 2018,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,32852-65,25 september 2018,Frank Wassenberg, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
